时间,位移,载荷,拉伸应力,拉伸应变 (位移)
(s),(mm),(N),(MPa),(mm/mm)
270.236,4.50157,31585.6582,398.96301,0.04497
270.336,4.50303,31584.93555,398.95389,0.04499
270.436,4.50495,31602.51953,399.17599,0.045
270.536,4.5069,31617.62891,399.36685,0.04502
270.636,4.50846,31617.31641,399.36292,0.04504
270.736,4.50993,31614.99805,399.33362,0.04505
270.836,4.51133,31612.4082,399.3009,0.04507
270.936,4.51316,31627.63086,399.49319,0.04509
271.036,4.51517,31645.91211,399.72409,0.04511
271.136,4.51679,31648.38477,399.75534,0.04512
271.236,4.51832,31648.85352,399.76126,0.04514
271.336,4.51976,31646.89453,399.73651,0.04515
271.436,4.52157,31660.05859,399.90277,0.04517
271.536,4.52358,31678.51172,400.13586,0.04519
271.636,4.52506,31676.31836,400.10815,0.04521
271.736,4.52663,31678.03516,400.12985,0.04522
271.836,4.52811,31677.54102,400.1236,0.04524
271.936,4.52996,31691.73828,400.30295,0.04525
272.036,4.53191,31707.4707,400.50165,0.04527
272.136,4.53334,31703.02734,400.44553,0.04529
272.236,4.5349,31705.49609,400.47672,0.0453
272.336,4.53646,31708.61523,400.51611,0.04532
272.436,4.53815,31717.63477,400.63004,0.04534
272.536,4.54008,31734.10938,400.83813,0.04536
272.636,4.54159,31733.26758,400.82748,0.04537
272.736,4.54324,31739.05859,400.90063,0.04539
272.836,4.54483,31742.90039,400.94916,0.0454
272.936,4.54651,31750.29688,401.0426,0.04542
273.036,4.54835,31762.80859,401.20062,0.04544
273.136,4.54993,31764.59766,401.22324,0.04545
273.236,4.55161,31770.85742,401.30231,0.04547
273.336,4.5532,31774.01367,401.34216,0.04549
273.436,4.5549,31780.97266,401.43005,0.0455
273.536,4.5567,31792.24805,401.57248,0.04552
273.636,4.55819,31791.02148,401.55701,0.04554
273.736,4.55983,31797.34961,401.63693,0.04555
273.836,4.56161,31807.89258,401.77011,0.04557
273.936,4.56326,31813.11133,401.83603,0.04559
274.036,4.56507,31824.79688,401.98361,0.04561
274.136,4.56665,31826.61523,402.00659,0.04562
274.236,4.56844,31836.63281,402.13312,0.04564
274.336,4.57003,31838.83398,402.16092,0.04565
274.436,4.57159,31840.77148,402.18539,0.04567
274.536,4.57339,31851.95117,402.3266,0.04569
274.636,4.57493,31852.48633,402.33337,0.0457
274.736,4.57675,31864.51562,402.48532,0.04572
274.836,4.57853,31872.66797,402.58829,0.04574
274.936,4.58003,31871.49219,402.57343,0.04575
275.036,4.58162,31874.76758,402.61481,0.04577
275.136,4.58318,31877.77148,402.65274,0.04579
275.236,4.58505,31892.66406,402.84085,0.0458
275.336,4.58688,31904.08984,402.98517,0.04582
275.436,4.58825,31897.85742,402.90646,0.04584
275.536,4.58987,31903.76172,402.98105,0.04585
275.636,4.59157,31911.84375,403.08313,0.04587
275.736,4.59338,31923.74609,403.23346,0.04589
275.836,4.59524,31935.80273,403.38574,0.04591
275.936,4.59654,31926.73828,403.27124,0.04592
276.036,4.5981,31929.76953,403.30954,0.04594
276.136,4.59983,31939.22656,403.42899,0.04595
276.236,4.60177,31955.3457,403.6326,0.04597
276.336,4.60363,31966.82031,403.77753,0.04599
276.436,4.60485,31954.20508,403.61819,0.046
276.536,4.60638,31956.94141,403.65274,0.04602
276.636,4.60808,31966.08789,403.76828,0.04603
276.736,4.61002,31983.66211,403.99026,0.04605
276.836,4.61204,32001.24414,404.21234,0.04607
276.936,4.61326,31988.14453,404.04688,0.04609
277.036,4.61473,31987.95898,404.04456,0.0461
277.136,4.6165,32000.05078,404.19727,0.04612
277.236,4.61841,32015.34961,404.3905,0.04614
277.336,4.62032,32029.45898,404.56873,0.04616
277.436,4.62161,32019.00391,404.43668,0.04617
277.536,4.62302,32016.20312,404.40131,0.04618
277.636,4.62485,32030.17188,404.57773,0.0462
277.736,4.62678,32046.19922,404.78018,0.04622
277.836,4.62873,32059.79492,404.9519,0.04624
277.936,4.62996,32047.38281,404.79514,0.04625
278.036,4.63131,32042.94141,404.73904,0.04627
278.136,4.63311,32057.19336,404.91904,0.04628
278.236,4.63504,32074.68359,405.13998,0.0463
278.336,4.63699,32089.99609,405.33337,0.04632
278.436,4.63826,32079.29492,405.19821,0.04634
278.536,4.6396,32074.25977,405.13461,0.04635
278.636,4.64145,32089.34375,405.32513,0.04637
278.736,4.64332,32102.57812,405.49231,0.04639
278.836,4.64525,32117.05664,405.6752,0.04641
278.936,4.64659,32108.76953,405.57053,0.04642
279.036,4.64797,32104.88867,405.52148,0.04643
279.136,4.64981,32119.2207,405.70251,0.04645
279.236,4.65178,32135.84961,405.91257,0.04647
279.336,4.65359,32145.28516,406.03174,0.04649
279.436,4.65493,32136.92578,405.92615,0.0465
279.536,4.65627,32132.75391,405.87347,0.04652
279.636,4.65808,32147.25586,406.05664,0.04653
279.736,4.6601,32167.91992,406.31766,0.04655
279.836,4.6619,32176.74805,406.42917,0.04657
279.936,4.66335,32172.56641,406.37634,0.04659
280.036,4.66474,32168.33203,406.32285,0.0466
280.136,4.66653,32181.38281,406.4877,0.04662
280.236,4.66851,32198.85742,406.70844,0.04664
280.336,4.67023,32204.46484,406.77927,0.04666
280.436,4.67171,32201.28711,406.73911,0.04667
280.536,4.6731,32197.05859,406.6857,0.04668
280.636,4.67496,32211.49414,406.86804,0.0467
280.736,4.67692,32227.20117,407.06644,0.04672
280.836,4.67846,32226.43164,407.05673,0.04674
280.936,4.68,32227.46875,407.06982,0.04675
281.036,4.68153,32229.16797,407.09128,0.04677
281.136,4.68327,32239.21875,407.21823,0.04679
281.236,4.68514,32252.94141,407.39157,0.0468
281.336,4.68676,32256.21289,407.43289,0.04682
281.436,4.68835,32258.67773,407.46402,0.04684
281.536,4.6898,32256.60547,407.43787,0.04685
281.636,4.69155,32267.38281,407.57397,0.04687
281.736,4.6934,32280.00195,407.73337,0.04689
281.836,4.69494,32280.30469,407.73721,0.0469
281.936,4.69664,32287.38672,407.82666,0.04692
282.036,4.6983,32292.31445,407.88889,0.04694
282.136,4.69989,32294.80469,407.92035,0.04695
282.236,4.70162,32303.18359,408.02618,0.04697
282.336,4.70323,32307.23047,408.0773,0.04699
282.436,4.70498,32316.83008,408.19855,0.047
282.536,4.7067,32324.73438,408.2984,0.04702
282.636,4.70819,32324.06445,408.28995,0.04703
282.736,4.70996,32334.53906,408.42224,0.04705
282.836,4.71163,32340.10938,408.49261,0.04707
282.936,4.71338,32348.95508,408.60434,0.04709
283.036,4.71509,32355.76758,408.6904,0.0471
283.136,4.71656,32353.79688,408.6655,0.04712
283.236,4.71832,32364.04883,408.79498,0.04714
283.336,4.7199,32366.16016,408.82166,0.04715
283.436,4.7217,32377.01953,408.95883,0.04717
283.536,4.72349,32386.45508,409.078,0.04719
283.636,4.7249,32381.64844,409.0173,0.0472
283.736,4.72652,32386.99414,409.08481,0.04722
283.836,4.72817,32394.10547,409.17462,0.04723
283.936,4.72996,32405.21484,409.31497,0.04725
284.036,4.73187,32419.86719,409.50003,0.04727
284.136,4.73328,32414.28711,409.42957,0.04729
284.236,4.73483,32416.43359,409.45667,0.0473
284.336,4.73648,32422.82031,409.53732,0.04732
284.436,4.73827,32434.02148,409.67883,0.04734
284.536,4.74014,32446.70117,409.83899,0.04735
284.636,4.74157,32442.55859,409.78665,0.04737
284.736,4.74309,32443.37109,409.79691,0.04738
284.836,4.74477,32451.17383,409.89548,0.0474
284.936,4.74663,32464.79883,410.06757,0.04742
285.036,4.74852,32477.94727,410.23364,0.04744
285.136,4.7499,32471.19727,410.14841,0.04745
285.236,4.75131,32468.53906,410.11481,0.04747
285.336,4.75309,32481.0332,410.27264,0.04748
285.436,4.75499,32495.8125,410.45932,0.0475
285.536,4.757,32512.89453,410.67508,0.04752
285.636,4.75832,32503.00586,410.55017,0.04754
285.736,4.75974,32500.40039,410.51727,0.04755
285.836,4.76157,32513.72266,410.68555,0.04757
285.936,4.76342,32526.10938,410.84201,0.04759
286.036,4.76535,32539.98438,411.01724,0.04761
286.136,4.76667,32530.1582,410.89313,0.04762
286.236,4.76805,32526.07617,410.84158,0.04763
286.336,4.76985,32538.86914,411.00317,0.04765
286.436,4.77186,32557.34766,411.23657,0.04767
286.536,4.7737,32567.57031,411.36569,0.04769
286.636,4.77496,32556.44727,411.22519,0.0477
286.736,4.77632,32552.68945,411.17773,0.04772
286.836,4.77825,32571.08594,411.4101,0.04773
286.936,4.78024,32588.85742,411.63458,0.04775
287.036,4.78196,32594.42969,411.70496,0.04777
287.136,4.7833,32586.2793,411.60202,0.04779
287.236,4.78468,32582.63086,411.55594,0.0478
287.336,4.7865,32596.06445,411.72562,0.04782
287.436,4.78847,32613.52734,411.9462,0.04784
287.536,4.79019,32619.67969,412.0239,0.04785
287.636,4.79162,32615.54297,411.97165,0.04787
287.736,4.79299,32611.07422,411.91519,0.04788
287.836,4.79484,32626.1582,412.10571,0.0479
287.936,4.7968,32642.74609,412.31525,0.04792
288.036,4.79841,32645.42578,412.34909,0.04794
288.136,4.79989,32644.20898,412.33374,0.04795
288.236,4.80134,32643.45508,412.32422,0.04797
288.336,4.80313,32656.60742,412.49033,0.04798
288.436,4.80515,32675.54297,412.72952,0.048
288.536,4.80683,32679.64453,412.78131,0.04802
288.636,4.8083,32677.29492,412.75165,0.04803
288.736,4.80974,32674.80664,412.72021,0.04805
288.836,4.8115,32686.28516,412.8652,0.04807
288.936,4.81352,32705.03516,413.10202,0.04809
289.036,4.81512,32706.57031,413.12143,0.0481
289.136,4.81662,32704.63281,413.09695,0.04812
289.236,4.81815,32705.59375,413.1091,0.04813
289.336,4.81985,32713.94141,413.21454,0.04815
289.436,4.82178,32729.45898,413.41052,0.04817
289.536,4.82338,32731.64844,413.4382,0.04819
289.636,4.82493,32733.13281,413.45694,0.0482
289.736,4.82653,32737.13281,413.50748,0.04822
289.836,4.82818,32743.12695,413.58319,0.04823
289.936,4.83013,32760.33984,413.8006,0.04825
290.036,4.83168,32760.14648,413.79816,0.04827
290.136,4.83316,32758.74805,413.78049,0.04828
290.236,4.83488,32767.81445,413.89502,0.0483
290.336,4.83649,32771.68359,413.94388,0.04832
290.436,4.83834,32784.46094,414.10529,0.04834
290.536,4.83997,32787.76562,414.147,0.04835
290.636,4.84156,32790.19141,414.17764,0.04837
290.736,4.84331,32798.94141,414.28818,0.04838
290.836,4.84488,32800.65234,414.30978,0.0484
290.936,4.84661,32809.62109,414.42307,0.04842
291.036,4.84819,32811.97656,414.45282,0.04843
291.136,4.84986,32818.50391,414.53528,0.04845
291.236,4.85171,32832.05469,414.70645,0.04847
291.336,4.85328,32833.125,414.71997,0.04848
291.436,4.85507,32843.40234,414.84976,0.0485
291.536,4.85663,32844.0625,414.85812,0.04852
291.636,4.85833,32850.72656,414.94229,0.04853
291.736,4.86012,32860.89844,415.07077,0.04855
291.836,4.86167,32860.85156,415.07016,0.04857
291.936,4.86332,32865.86719,415.13351,0.04858
292.036,4.86497,32870.58984,415.19318,0.0486
292.136,4.86665,32876.17578,415.26373,0.04862
292.236,4.86861,32892.21094,415.46628,0.04864
292.336,4.87002,32886.85156,415.39859,0.04865
292.436,4.87156,32888.5,415.4194,0.04867
292.536,4.87323,32895.31641,415.50549,0.04868
292.636,4.875,32905.84375,415.63849,0.0487
292.736,4.87694,32921.66406,415.83832,0.04872
292.836,4.87841,32918.14062,415.79379,0.04874
292.936,4.87986,32915.96875,415.76636,0.04875
293.036,4.88151,32922.28125,415.8461,0.04877
293.136,4.88326,32932.02734,415.96921,0.04878
293.236,4.88517,32946.93359,416.1575,0.0488
293.336,4.88669,32945.76953,416.14279,0.04882
293.436,4.88809,32941.56641,416.08969,0.04883
293.536,4.88979,32950.16406,416.1983,0.04885
293.636,4.89163,32963.31641,416.36441,0.04887
293.736,4.89359,32978.51562,416.5564,0.04889
293.836,4.89492,32970.66406,416.45724,0.0489
293.936,4.89632,32968.13281,416.42526,0.04891
294.036,4.89807,32979.51953,416.56909,0.04893
294.136,4.89998,32995.55859,416.77167,0.04895
294.236,4.90194,33010.83594,416.96466,0.04897
294.336,4.90344,33007.73438,416.92548,0.04899
294.436,4.90475,32999.85938,416.82599,0.049
294.536,4.90645,33008.8125,416.93909,0.04902
294.636,4.90835,33023.72656,417.12747,0.04903
294.736,4.91024,33036.77344,417.29227,0.04905
294.836,4.91178,33035.28125,417.27341,0.04907
294.936,4.91307,33026.56641,417.16333,0.04908
295.036,4.91479,33036.05859,417.28323,0.0491
295.136,4.91669,33051.25391,417.47516,0.04912
295.236,4.91853,33062.24219,417.61398,0.04914
295.336,4.92004,33060.84375,417.59631,0.04915
295.436,4.92139,33054.99609,417.52243,0.04916
295.536,4.92311,33064.86719,417.64713,0.04918
295.636,4.92506,33082.54688,417.87045,0.0492
295.736,4.92695,33094.46094,418.02094,0.04922
295.836,4.92838,33089.09375,417.95312,0.04923
295.936,4.92966,33080.30469,417.84213,0.04925
296.036,4.93134,33089.10156,417.95325,0.04926
296.136,4.93328,33106.16797,418.16879,0.04928
296.236,4.93516,33118.94922,418.33023,0.0493
296.336,4.93671,33118.21094,418.32092,0.04932
296.436,4.93803,33110.19141,418.21964,0.04933
296.536,4.93971,33118.81641,418.32855,0.04935
296.636,4.94162,33134.57812,418.52765,0.04937
296.736,4.94344,33145.61719,418.66708,0.04939
296.836,4.94502,33146.71094,418.68091,0.0494
296.936,4.94637,33140.41016,418.60132,0.04941
297.036,4.94808,33149.88281,418.72098,0.04943
297.136,4.95013,33169.63672,418.97049,0.04945
297.236,4.95192,33177.40625,419.06863,0.04947
297.336,4.95335,33172.20312,419.0029,0.04948
297.436,4.95481,33170.49219,418.98129,0.0495
297.536,4.95647,33177.12891,419.06512,0.04952
297.636,4.95854,33197.21875,419.31888,0.04954
297.736,4.96023,33201.12109,419.36816,0.04955
297.836,4.96174,33198.97266,419.34103,0.04957
297.936,4.96322,33197.62109,419.32394,0.04958
298.036,4.96477,33200.71484,419.36304,0.0496
298.136,4.96678,33220.56641,419.61377,0.04962
298.236,4.96847,33226,419.6824,0.04964
298.336,4.96999,33225.31641,419.67377,0.04965
298.436,4.97163,33230.92969,419.74469,0.04967
298.536,4.97326,33235.45312,419.80182,0.04968
298.636,4.97513,33249.34375,419.97726,0.0497
298.736,4.97674,33251.82031,420.00854,0.04972
298.836,4.97828,33252.45703,420.0166,0.04973
298.936,4.97992,33257.84375,420.08463,0.04975
299.036,4.98146,33260.125,420.11346,0.04976
299.136,4.98334,33274.25,420.29187,0.04978
299.236,4.98499,33278.41016,420.34442,0.0498
299.336,4.9866,33281.41406,420.38235,0.04982
299.436,4.98827,33288,420.46555,0.04983
299.536,4.98978,33288.12891,420.46716,0.04985
299.636,4.99157,33299.90625,420.61594,0.04987
299.736,4.99326,33306.51953,420.69946,0.04988
299.836,4.99491,33311.90234,420.76746,0.0499
299.936,4.99671,33322.53125,420.9017,0.04992
300.036,4.99825,33322.375,420.89975,0.04993
300.136,4.99997,33330.02734,420.9964,0.04995
300.236,5.00161,33334.27734,421.05008,0.04997
300.336,5.00328,33339.98828,421.12222,0.04998
300.436,5.00515,33352.46875,421.27988,0.05
300.536,5.00664,33349.94141,421.24792,0.05002
300.636,5.00831,33355.49219,421.31805,0.05003
300.736,5.00997,33360.23828,421.37799,0.05005
300.836,5.0116,33364.65625,421.43381,0.05007
300.936,5.0134,33375.46094,421.57028,0.05008
301.036,5.01491,33374.62109,421.55966,0.0501
301.136,5.0165,33378.84375,421.61301,0.05011
301.236,5.01826,33388.98047,421.74106,0.05013
301.336,5.01996,33396.10156,421.83099,0.05015
301.436,5.02186,33409.83203,422.00443,0.05017
301.536,5.02334,33407.15625,421.97064,0.05018
301.636,5.02481,33405.64453,421.95154,0.0502
301.736,5.0265,33413.69141,422.05316,0.05021
301.836,5.02822,33421.32812,422.14963,0.05023
301.936,5.03015,33436.88281,422.3461,0.05025
302.036,5.03166,33434.625,422.3176,0.05027
302.136,5.03308,33430.94531,422.27112,0.05028
302.236,5.03486,33442.20703,422.41336,0.0503
302.336,5.03654,33448.36719,422.49118,0.05032
302.436,5.03839,33461.07422,422.65167,0.05033
302.536,5.03997,33462.08203,422.6644,0.05035
302.636,5.04137,33458.11328,422.61426,0.05036
302.736,5.0431,33468.17969,422.74142,0.05038
302.836,5.04501,33483.08984,422.92975,0.0504
302.936,5.04698,33498.62891,423.12604,0.05042
303.036,5.04837,33490.88281,423.0282,0.05043
303.136,5.04969,33483.61719,422.9364,0.05045
303.236,5.05152,33497.67188,423.11395,0.05046
303.336,5.05341,33511.39062,423.28723,0.05048
303.436,5.05541,33527.18359,423.48672,0.0505
303.536,5.0568,33518.94141,423.3826,0.05052
303.636,5.05808,33509.79297,423.26706,0.05053
303.736,5.05979,33519.60938,423.39105,0.05055
303.836,5.06167,33534.53125,423.57953,0.05057
303.936,5.06362,33550.33203,423.77911,0.05059
304.036,5.06513,33547.80469,423.74719,0.0506
304.136,5.06637,33537.85156,423.62146,0.05061
304.236,5.06815,33549.91406,423.77383,0.05063
304.336,5.07019,33570.08594,424.02863,0.05065
304.436,5.07201,33579.50781,424.14761,0.05067
304.536,5.0734,33572.56641,424.05994,0.05068
304.636,5.07467,33563.875,423.95016,0.0507
304.736,5.07641,33575.22656,424.09354,0.05071
304.836,5.07836,33592.25,424.30856,0.05073
304.936,5.08024,33604.6875,424.46567,0.05075
305.036,5.08174,33601.90625,424.43054,0.05077
305.136,5.08298,33591.42578,424.29816,0.05078
305.236,5.08465,33600.39844,424.4115,0.0508
305.336,5.08662,33619.13281,424.64813,0.05082
305.436,5.08847,33630.99219,424.79794,0.05083
305.536,5.09003,33630.64062,424.79349,0.05085
305.636,5.09139,33625.0625,424.72302,0.05086
305.736,5.09308,33633.66797,424.83173,0.05088
305.836,5.09511,33653.44922,425.0816,0.0509
305.936,5.09686,33660.03906,425.16483,0.05092
306.036,5.09839,33659.00391,425.15176,0.05093
306.136,5.09979,33654.23047,425.09146,0.05095
306.236,5.10145,33660.93359,425.17612,0.05096
306.336,5.10352,33681.59766,425.43713,0.05098
306.436,5.10522,33685.95703,425.49219,0.051
306.536,5.10673,33683.46094,425.46066,0.05102
306.636,5.10812,33678.75391,425.40121,0.05103
306.736,5.10972,33684.05469,425.46817,0.05105
306.836,5.11173,33704.17969,425.72238,0.05107
306.936,5.11348,33711.37109,425.8132,0.05108
307.036,5.11504,33711.85156,425.81927,0.0511
307.136,5.11657,33712.3125,425.8251,0.05111
307.236,5.11815,33715.19531,425.86151,0.05113
307.336,5.12009,33731.71875,426.07022,0.05115
307.436,5.12167,33733.04297,426.08694,0.05117
307.536,5.12323,33734.60938,426.10675,0.05118
307.636,5.12491,33740.70312,426.18372,0.0512
307.736,5.12645,33741.58203,426.19479,0.05121
307.836,5.12833,33755.58984,426.37173,0.05123
307.936,5.13001,33760.39453,426.43243,0.05125
308.036,5.13157,33761.49609,426.44635,0.05126
308.136,5.13323,33767.41016,426.52106,0.05128
308.236,5.13475,33767.875,426.52692,0.0513
308.336,5.13663,33782.91797,426.71692,0.05132
308.436,5.1383,33787.64453,426.77664,0.05133
308.536,5.1399,33790.25,426.80954,0.05135
308.636,5.14175,33802.17578,426.96017,0.05137
308.736,5.14325,33800.03906,426.9332,0.05138
308.836,5.145,33809.14062,427.04816,0.0514
308.936,5.14663,33812.61719,427.09207,0.05141
309.036,5.14828,33817.63281,427.15543,0.05143
309.136,5.15017,33831.01953,427.32449,0.05145
309.236,5.15171,33830.08203,427.31265,0.05147
309.336,5.15329,33832.04688,427.33749,0.05148
309.436,5.15492,33836.33203,427.3916,0.0515
309.536,5.15654,33840.94922,427.44992,0.05151
309.636,5.15849,33858.03906,427.6658,0.05153
309.736,5.16006,33858.61328,427.67303,0.05155
309.836,5.16161,33859.80469,427.68811,0.05156
309.936,5.16327,33865.60156,427.76132,0.05158
310.036,5.16502,33874.50391,427.87375,0.0516
310.136,5.16699,33890.42578,428.07486,0.05162
310.236,5.1684,33883.55078,427.98804,0.05163
310.336,5.16986,33881.62891,427.96375,0.05165
310.436,5.17147,33886.57031,428.02618,0.05166
310.536,5.17324,33897.46484,428.16379,0.05168
310.636,5.17516,33912.04688,428.34796,0.0517
310.736,5.17671,33911.11328,428.33618,0.05172
310.836,5.17811,33907.11328,428.28564,0.05173
310.936,5.17969,33911.30078,428.33856,0.05175
311.036,5.18147,33923.02344,428.48663,0.05176
311.136,5.18359,33945.78516,428.77414,0.05178
311.236,5.18504,33941.25781,428.71695,0.0518
311.336,5.1864,33934.76562,428.63495,0.05181
311.436,5.1881,33943.29688,428.74271,0.05183
311.536,5.1899,33954.67578,428.88641,0.05185
311.636,5.19197,33974.55469,429.13751,0.05187
311.736,5.19347,33970.51953,429.08655,0.05188
311.836,5.19478,33961.85938,428.97717,0.0519
311.936,5.19644,33968.53516,429.06149,0.05191
312.036,5.19833,33983.14453,429.24603,0.05193
312.136,5.20028,33997.56641,429.42819,0.05195
312.236,5.20184,33996.66797,429.41684,0.05197
312.336,5.20305,33984.44922,429.26251,0.05198
312.436,5.20466,33990.95312,429.34467,0.05199
312.536,5.20655,34006.86719,429.54565,0.05201
312.636,5.20857,34025.50781,429.78113,0.05203
312.736,5.21024,34028.46094,429.81842,0.05205
312.836,5.21143,34015.16797,429.65051,0.05206
312.936,5.21309,34022.19141,429.73923,0.05208
313.036,5.21502,34038.42578,429.94427,0.0521
313.136,5.21704,34055.11328,430.15506,0.05212
